ticker,yf_ticker,price_date,close,bb_mid_20,bb_upper_20_2,bb_lower_20_2,bb_percent_b,bb_bandwidth,bb_squeeze_flag,bb_status,rsi_14,rsi_status,kdj_k,kdj_d,kdj_j,kdj_status,volume_ratio_5_20,overheat_penalty,pullback_timing_bonus,breakout_confirmation_bonus,technical_timing_score,technical_signal,technical_warning_label,option_data_status,put_call_ratio,iv_rank_proxy,gamma_squeeze_status,gamma_squeeze_risk_label,official_decision_impact,vix_date,vix_close,vix_regime
CHPT,CHPT,2026-05-20,6.23,6.4595,6.9636,5.9554,0.2724,0.1561,True,BB_LOWER_HALF,49.0881,RSI_NEUTRAL,43.4939,48.8072,32.8673,KDJ_NEUTRAL,1.1509,0,8,0,58.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-20,17.44,VIX_NORMAL
CHRW,CHRW,2026-05-20,180.64,173.7805,192.1866,155.3744,0.6863,0.2118,False,BB_UPPER_HALF,58.2494,RSI_NEUTRAL,75.8509,59.6004,108.3519,KDJ_NEUTRAL,1.3349,0,0,4,54.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-20,17.44,VIX_NORMAL
CHYM,CHYM,2026-05-22,17.799999237060547,19.42725,23.296968,15.557532,0.289746,0.39838,False,BB_LOWER_HALF,27.615058,RSI_OVERSOLD,24.51498,24.51498,24.51498,KDJ_NEUTRAL,0.728845,0,10,0,70.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CIEN,CIEN,2026-05-18,524.53,535.692,604.3568,467.0272,0.4187,0.2564,False,BB_MID,50.9247,RSI_NEUTRAL,51.0795,68.5961,16.0463,KDJ_NEUTRAL,0.8622,0,0,0,50.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CIFR,CIFR,2026-05-18,19.12,19.3973,22.8651,15.9294,0.46,0.3576,False,BB_MID,50.7005,RSI_NEUTRAL,51.1601,59.6638,34.1525,KDJ_HIGH_DEAD_CROSS,0.9605,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CLF,CLF,2026-05-20,10.34,10.4885,11.4982,9.4788,0.4265,0.1925,False,BB_MID,50.7601,RSI_NEUTRAL,27.9307,41.2258,1.3404,KDJ_NEUTRAL,0.7861,0,0,0,50.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-20,17.44,VIX_NORMAL
CLH,CLH,2026-05-20,291.4,301.9535,320.6303,283.2767,0.2175,0.1237,False,BB_LOWER_HALF,43.5133,RSI_WEAK,48.8987,54.526,37.6443,KDJ_NEUTRAL,0.968,0,14,0,64.0,TECH_TIMING_PULLBACK_WATCH,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-20,17.44,VIX_NORMAL
CLS,CLS,2026-05-18,342.67,390.9415,437.7346,344.1484,-0.0158,0.2394,False,BB_BELOW_LOWER,41.1258,RSI_WEAK,17.2291,28.2531,-4.819,KDJ_NEUTRAL,0.7645,0,14,0,64.0,TECH_TIMING_PULLBACK_WATCH,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CLSK,CLSK,2026-05-20,15.4,13.285,15.4003,11.1697,0.9999,0.3184,False,BB_NEAR_UPPER,67.1273,RSI_STRONG,65.5887,60.8774,75.0112,KDJ_NEUTRAL,1.1802,10,0,0,40.0,TECH_TIMING_NEUTRAL,BB_NEAR_UPPER,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-20,17.44,VIX_NORMAL
CMG,CMG,2026-05-20,32.96,32.928,34.3105,31.5455,0.5116,0.084,True,BB_MID,48.2125,RSI_NEUTRAL,56.8471,47.2196,76.1021,KDJ_NEUTRAL,0.7665,0,0,0,50.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-20,17.44,VIX_NORMAL
CNM,CNM,2026-05-20,47.119998931884766,48.4935,51.374994,45.612006,0.261669,0.11884,False,BB_LOWER_HALF,37.717298,RSI_NEUTRAL,34.039537,34.039537,34.039537,KDJ_NEUTRAL,0.873969,0,10,0,70.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
COF,COF,2026-05-20,187.22999572753906,189.095998,197.200988,180.991008,0.384886,0.085724,False,BB_LOWER_HALF,44.082574,RSI_NEUTRAL,45.187473,45.187473,45.187473,KDJ_NEUTRAL,1.014396,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
COGT,COGT,2026-05-21,32.58000183105469,34.753,38.310948,31.195052,0.194628,0.204756,False,BB_LOWER_HALF,27.399546,RSI_OVERSOLD,25.753037,25.753037,25.753037,KDJ_NEUTRAL,1.309424,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
COHR,COHR,2026-05-18,362.83,346.002,405.375,286.6291,0.6417,0.3432,False,BB_UPPER_HALF,56.7197,RSI_NEUTRAL,71.0639,75.5751,62.0416,KDJ_HIGH_DEAD_CROSS,0.9051,10,0,0,40.0,TECH_TIMING_NEUTRAL,KDJ_HIGH_DEAD_CROSS,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
COHU,COHU,2026-05-18,44.2,47.101,51.2832,42.9188,0.1532,0.1776,False,BB_LOWER_HALF,48.9837,RSI_NEUTRAL,34.2045,52.6502,-2.687,KDJ_NEUTRAL,0.7281,0,8,0,58.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CORZ,CORZ,2026-05-18,23.57,22.016,25.3368,18.6952,0.734,0.3017,False,BB_UPPER_HALF,61.4236,RSI_STRONG,72.8806,72.7383,73.1653,KDJ_NEUTRAL,0.7483,0,0,0,50.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CPAY,CPAY,2026-05-20,350.4800109863281,322.588,355.135435,290.040566,0.928482,0.201789,False,BB_NEAR_UPPER,71.884655,RSI_OVERHEAT,92.054522,92.054522,92.054522,KDJ_NEUTRAL,0.987839,10,0,10,30.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CPNG,CPNG,2026-05-20,15.619999885559082,18.1595,22.414546,13.904454,0.20159,0.46863,False,BB_LOWER_HALF,24.884798,RSI_OVERSOLD,10.000002,10.000002,10.000002,KDJ_NEUTRAL,0.975796,0,10,0,70.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CRCL,CRCL,2026-05-22,113.12000274658203,112.013499,134.418251,89.608748,0.524693,0.400037,False,BB_MID,45.560328,RSI_NEUTRAL,22.401854,22.401854,22.401854,KDJ_NEUTRAL,0.585312,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CRDO,CRDO,2026-05-18,156.27,184.6908,209.1419,160.2396,-0.0812,0.2648,True,BB_BELOW_LOWER,43.9031,RSI_WEAK,25.8859,44.1871,-10.7165,KDJ_NEUTRAL,1.0451,0,14,0,64.0,TECH_TIMING_PULLBACK_WATCH,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CRH,CRH,2026-05-20,101.44999694824219,111.2555,122.412331,100.098669,0.060561,0.200562,False,BB_NEAR_LOWER,24.769553,RSI_OVERSOLD,17.615806,17.615806,17.615806,KDJ_NEUTRAL,1.195328,0,10,0,70.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CRM,CRM,2026-05-18,179.48,179.4235,192.5696,166.2774,0.5021,0.1465,False,BB_MID,50.1104,RSI_NEUTRAL,38.1719,33.3997,47.7164,KDJ_LOW_GOLDEN_CROSS,0.9571,0,8,0,58.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CRS,CRS,2026-05-20,422.010009765625,426.992003,453.269342,400.714664,0.405204,0.123081,False,BB_MID,47.636501,RSI_NEUTRAL,37.355594,37.355594,37.355594,KDJ_NEUTRAL,0.761049,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CRWD,CRWD,2026-05-18,618.83,498.219,611.58,384.858,1.032,0.4551,False,BB_ABOVE_UPPER,84.8235,RSI_EXTREME_OVERHEAT,96.7319,94.4782,101.2395,KDJ_EXTREME_OVERHEAT,1.2131,40,0,4,14.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_EXTREME_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CRWV,CRWV,2026-05-18,103.77,116.0492,133.4518,98.6467,0.1472,0.2999,True,BB_LOWER_HALF,44.925,RSI_WEAK,23.719,33.8978,3.3616,KDJ_NEUTRAL,0.9791,0,14,0,64.0,TECH_TIMING_PULLBACK_WATCH,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CSCO,CSCO,2026-05-18,118.88,96.247,116.2583,76.2357,1.0655,0.4158,False,BB_ABOVE_UPPER,88.7056,RSI_EXTREME_OVERHEAT,94.5581,92.0667,99.5409,KDJ_OVERHEAT,1.6833,35,0,4,19.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,BB_UPPER_CHASE_RISK;RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
CSGP,CSGP,2026-05-20,34.0099983215332,34.2535,37.229721,31.277279,0.459092,0.173776,False,BB_MID,46.606320,RSI_NEUTRAL,56.025327,56.025327,56.025327,KDJ_NEUTRAL,1.510529,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
CVNA,CVNA,2026-05-21,64.38999938964844,74.0806,86.257857,61.903343,0.102102,0.328757,False,BB_LOWER_HALF,25.383568,RSI_OVERSOLD,15.819749,15.819749,15.819749,KDJ_OVERSOLD,0.90998,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
D,D,2026-05-18,67.56,62.7505,65.5923,59.9087,1.3462,0.0906,False,BB_ABOVE_UPPER,68.907,RSI_STRONG,52.2955,42.1824,72.5217,KDJ_NEUTRAL,1.7841,10,0,9,49.0,TECH_TIMING_NEUTRAL,BB_UPPER_CHASE_RISK,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
DAKT,DAKT,2026-05-20,19.559999465942383,19.6985,20.686716,18.710284,0.429924,0.100334,False,BB_MID,48.803823,RSI_NEUTRAL,35.467934,35.467934,35.467934,KDJ_NEUTRAL,1.134325,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DAL,DAL,2026-05-20,74.12000274658203,70.074,74.486925,65.661075,0.958426,0.12595,False,BB_NEAR_UPPER,65.031891,RSI_NEUTRAL,88.466782,88.466782,88.466782,KDJ_NEUTRAL,1.033537,10,0,10,40.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DASH,DASH,2026-05-20,160.72999572753906,165.406499,181.956678,148.856321,0.358717,0.200115,False,BB_LOWER_HALF,44.506106,RSI_NEUTRAL,37.939486,37.939486,37.939486,KDJ_NEUTRAL,1.067078,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DB,DB,2026-05-20,32.869998931884766,31.478,32.691287,30.264713,1.073648,0.077088,False,BB_NEAR_UPPER,61.403497,RSI_NEUTRAL,99.636286,99.636286,99.636286,KDJ_NEUTRAL,1.089769,10,0,10,40.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DBVT,DBVT,2026-05-21,18.56999969482422,19.738,21.122696,18.353304,0.078247,0.140308,False,BB_LOWER_HALF,35.294118,RSI_WEAK,17.832172,17.832172,17.832172,KDJ_OVERSOLD,0.734244,0,10,0,70.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DDOG,DDOG,2026-05-18,208.82,162.0955,230.1924,93.9986,0.8431,0.8402,False,BB_UPPER_HALF,83.5119,RSI_EXTREME_OVERHEAT,95.8057,94.2396,98.9377,KDJ_OVERHEAT,0.7486,25,0,0,25.0,TECH_TIMING_OVERHEAT_AVOID_CHASE,RSI_EXTREME_OVERHEAT;KDJ_OVERHEAT,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
DELL,DELL,2026-05-18,238.03,225.8585,260.0151,191.7019,0.6782,0.3025,False,BB_UPPER_HALF,60.5093,RSI_STRONG,58.3585,66.3999,42.2758,KDJ_NEUTRAL,0.9418,0,0,0,50.0,TECH_TIMING_NEUTRAL,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
DIS,DIS,2026-05-20,104.08000183105469,103.946501,108.549131,99.343871,0.514503,0.088558,False,BB_MID,50.636823,RSI_NEUTRAL,38.579674,38.579674,38.579674,KDJ_NEUTRAL,0.875232,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DOCU,DOCU,2026-05-20,49.72999954223633,47.006,50.028425,43.983575,0.950631,0.128597,False,BB_NEAR_UPPER,63.531107,RSI_NEUTRAL,77.038052,77.038052,77.038052,KDJ_NEUTRAL,1.067954,10,0,10,40.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
DUOL,DUOL,2026-05-20,106.81999969482422,107.69225,115.254946,100.129554,0.442332,0.14045,False,BB_MID,46.331097,RSI_NEUTRAL,41.086418,41.086418,41.086418,KDJ_NEUTRAL,0.776619,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
ECL,ECL,2026-05-18,249.21,258.8915,275.0983,242.6847,0.2013,0.1252,False,BB_LOWER_HALF,35.6519,RSI_WEAK,13.0091,12.888,13.2513,KDJ_LOW_GOLDEN_CROSS,1.0846,0,22,0,72.0,TECH_TIMING_WATCH_POSITIVE,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
EEM,EEM,2026-05-20,65.45999908447266,65.1555,68.614085,61.696914,0.544021,0.106164,False,BB_MID,55.322223,RSI_NEUTRAL,42.398259,42.398259,42.398259,KDJ_NEUTRAL,1.190178,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
ENPH,ENPH,2026-05-20,53.150001525878906,39.169,52.733156,25.604843,1.015366,0.692597,False,BB_NEAR_UPPER,77.649961,RSI_OVERHEAT,96.637902,96.637902,96.637902,KDJ_NEUTRAL,1.531475,10,0,10,30.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
ENTG,ENTG,2026-05-18,127.21,145.7175,160.3565,131.0785,-0.1321,0.2009,True,BB_BELOW_LOWER,38.3007,RSI_WEAK,22.2054,36.917,-7.2177,KDJ_NEUTRAL,0.8672,0,14,0,64.0,TECH_TIMING_PULLBACK_WATCH,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
EQIX,EQIX,2026-05-20,1065.06005859375,1079.752496,1110.090861,1049.414132,0.257857,0.056195,False,BB_LOWER_HALF,42.864076,RSI_NEUTRAL,39.066714,39.066714,39.066714,KDJ_NEUTRAL,0.821454,0,10,0,60.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
EQT,EQT,2026-05-20,57.83000183105469,57.8545,60.661901,55.047099,0.495637,0.09705,False,BB_MID,41.176476,RSI_NEUTRAL,55.284598,55.284598,55.284598,KDJ_NEUTRAL,0.900916,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
ET,ET,2026-05-20,20.15999984741211,19.857,20.711777,19.002223,0.677239,0.086093,False,BB_UPPER_HALF,49.577455,RSI_NEUTRAL,65.384587,65.384587,65.384587,KDJ_NEUTRAL,0.733279,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
ETN,ETN,2026-05-18,381.87,412.1695,435.9917,388.3473,-0.136,0.1156,False,BB_BELOW_LOWER,41.2189,RSI_WEAK,30.0103,38.8663,12.2983,KDJ_NEUTRAL,0.9033,0,14,0,64.0,TECH_TIMING_PULLBACK_WATCH,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
ETR,ETR,2026-05-18,109.58,113.2485,118.0567,108.4403,0.1185,0.0849,False,BB_LOWER_HALF,41.3535,RSI_WEAK,20.7472,25.2698,11.7018,KDJ_NEUTRAL,0.9033,0,14,0,64.0,TECH_TIMING_PULLBACK_WATCH,NONE,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,2026-05-18,17.82,VIX_NORMAL
EWY,EWY,2026-05-20,180.11000061035156,171.928001,198.814401,145.0416,0.652159,0.312763,False,BB_UPPER_HALF,60.572617,RSI_NEUTRAL,58.562423,58.562423,58.562423,KDJ_NEUTRAL,0.951799,0,0,0,50.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
EWZ,EWZ,2026-05-20,36.75,38.519,41.258116,35.779884,0.177086,0.142222,False,BB_LOWER_HALF,33.142875,RSI_NEUTRAL,23.842566,23.842566,23.842566,KDJ_NEUTRAL,1.241998,0,10,0,70.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
FCNCA,FCNCA,2026-05-21,1989.47998046875,1956.459998,2011.850954,1901.069041,0.798063,0.056624,False,BB_UPPER_HALF,50.679961,RSI_NEUTRAL,63.756343,63.756343,63.756343,KDJ_NEUTRAL,0.954491,0,0,0,50.0,TECH_TIMING_STAGED_REFRESH,STAGED_R25B_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
FIGR,FIGR,2026-05-22,33.95000076293945,37.1795,42.902109,31.456891,0.21783,0.307837,False,BB_LOWER_HALF,44.158749,RSI_NEUTRAL,3.941614,3.941614,3.941614,KDJ_NEUTRAL,0.820991,0,10,0,60.0,TECH_TIMING_V18_35D_RECOMPUTE,V18_35D_NOT_MERGED,NOT_AVAILABLE_RESERVED,,,NOT_AVAILABLE_RESERVED,NOT_AVAILABLE_RESERVED,NONE,,,
