ticker,run_time,semantic_layer,in_raw_universe,in_classified_universe,in_main_compute_universe,in_second_stage_candidate,raw_price_ok,price_status,latest_price_date,latest_close,special_tag,inferred_exclusion_reason,raw105_refresh_status,raw105_latest_price_date,raw105_latest_close,raw105_latest_volume,raw105_freshness_status,freshness_acceptance_status,freshness_max_latest_price_date,is_current_main_compute,is_current_second_stage,is_top_candidate_file,is_watchlist_file,candidate_tier,full_buy_decision,decision_reason_cn,tier_order
MU,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,724.6599731445312,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,895.8800048828125,75733400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NET,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,197.5599975585937,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,217.5399932861328,3458300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NOW,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,95.06999969482422,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,99.91999816894533,23488000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NTAP,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,119.93000030517578,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,138.9499969482422,6060700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NVDA,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,225.32000732421875,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,214.8600006103516,186505600.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NVT,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,169.00999450683594,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,169.2899932861328,1633000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
NXPI,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,291.5,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,332.6700134277344,4618900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ON,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,113.11000061035156,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,127.0,19239100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ORCL,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,192.9499969482422,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,193.05999755859372,12828900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
PANW,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,242.8300018310547,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,256.75,7164000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
PLTR,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,133.99000549316406,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,136.60000610351562,31568400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
POWL,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,292.6499938964844,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,291.9700012207031,487400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
PSTG,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,81.18000030517578,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,88.3499984741211,5108386.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
PWR,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,769.989990234375,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,742.1799926757812,881700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
QCOM,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,201.4900054931641,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,248.82000732421875,30600000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
QQQ,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,708.9299926757812,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,730.280029296875,34068000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SANM,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,235.33999633789065,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,259.9700012207031,884000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SMCI,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,31.040000915527344,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,37.09999847412109,42950800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SMH,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,556.3400268554688,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,602.1400146484375,9956400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SNDK,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,1407.6099853515625,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,1589.550048828125,12811900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SNOW,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,157.47000122070312,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,177.60000610351562,12353100.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SOXL,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,164.17999267578125,LEVERAGED_ETF_WATCH_ONLY,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,225.7899932861328,51778000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SOXX,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,508.5199890136719,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,570.0900268554688,8827400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
SPY,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,739.1699829101562,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,750.5900268554688,40962700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
STX,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,795.469970703125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,845.760009765625,3425900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TER,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,337.8800048828125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,389.1400146484375,4005700.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TQQQ,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,75.33999633789062,LEVERAGED_ETF_WATCH_ONLY,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,81.94999694824219,61961300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TSLA,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,422.239990234375,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,433.5899963378906,45401300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TSM,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,404.3500061035156,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,412.3200073242188,10062900.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
TXN,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,302.7300109863281,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,324.8900146484375,8480000.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
VECO,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,58.63999938964844,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,62.47999954223633,964300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
VRT,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,370.9400024414063,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,323.9100036621094,6499300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
VST,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,139.67999267578125,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,164.55999755859375,8511800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
WDC,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,482.0199890136719,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,524.6500244140625,7538300.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
XLK,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,176.25999450683594,BENCHMARK_OR_CORE_ETF,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,185.13999938964844,12485800.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
ZS,2026-05-27 22:22:57,MAIN_COMPUTE_UNIVERSE,True,True,True,False,True,OK_EXISTING_LOCAL_PRICE,2026-05-15,161.0500030517578,,,OK_YFINANCE_LATEST_AVAILABLE,2026-05-26,184.6000061035156,10303400.0,OK_LATEST_AVAILABLE,ACCEPT_LATEST_DATE,2026-05-26,True,False,False,False,B_MAIN_COMPUTE_NOT_TOP10,WATCH_MAIN_COMPUTE_NOT_BUY_CANDIDATE,进入 main compute，但未进入 second stage；观察，不是今日买入候选,2
