ticker,universe_tier,data_depth,selected_this_run,event_update_attempted,event_update_status,event_depth,event_cache_file,known_event_date,event_source,failed_reason,runtime_deferred,updated_at
VECO,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/VECO.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
XLK,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/XLK.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
DELL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/DELL.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
IGV,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/IGV.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
IRDM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/IRDM.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
IYW,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/IYW.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
KLIC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/KLIC.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
MCHP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/MCHP.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
MRVL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/MRVL.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
NVT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/NVT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
NXPI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/NXPI.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
PONY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/PONY.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
PSTG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/PSTG.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
PWR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/PWR.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
SANM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/SANM.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
SMCI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/SMCI.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CRCL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CRCL.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
FIGR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/FIGR.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
GEMI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/GEMI.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
HUT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/HUT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
JBS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/JBS.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
KLAR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/KLAR.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
LINE,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/LINE.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
SOLS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/SOLS.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
STUB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/STUB.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
BLSH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/BLSH.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CAI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CAI.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CHYM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CHYM.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CNM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CNM.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
COF,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/COF.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CPAY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CPAY.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CPNG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CPNG.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CRH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CRH.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CRS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CRS.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
CSGP,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/CSGP.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
DAKT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/DAKT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
DAL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/DAL.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
DASH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/DASH.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
DB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/DB.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
DIS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/DIS.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
DOCU,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/DOCU.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
DUOL,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/DUOL.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
EEM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/EEM.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
ENPH,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/ENPH.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
EQIX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/EQIX.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
EQT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/EQT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
ET,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/ET.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
EWY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/EWY.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
EWZ,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/EWZ.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
FLS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/FLS.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
FLUT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/FLUT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
FWONK,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/FWONK.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
GEHC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/GEHC.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
GOOG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/GOOG.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
GRAB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/GRAB.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
GS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/GS.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
GSG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/GSG.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
GT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/GT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
HIVE,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/HIVE.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
HLT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/HLT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
HUBS,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/HUBS.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
HUM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/HUM.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
IBIT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/IBIT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
INFY,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/INFY.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
ISRG,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/ISRG.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
IWM,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/IWM.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
JCI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/JCI.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
JD,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/JD.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
JHX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/JHX.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
KKR,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/KKR.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
KNX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/KNX.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
KRC,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/KRC.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
KVYO,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/KVYO.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
KWEB,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/KWEB.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
LBRT,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/LBRT.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
LCID,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/LCID.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
LHX,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/LHX.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
LIN,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/LIN.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
MNTN,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/MNTN.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
WOLF,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/WOLF.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
WYFI,CANDIDATE,MEDIUM_TREND_DATA,TRUE,TRUE,NOT_UPDATED_NO_PROVIDER_IN_SAFE_MODE,BASIC_EVENT_CHECK,state/v18/event_cache/WYFI.csv,,state/v18/cloud_earnings_event_calendar.csv,No event provider enabled in safe mode.,FALSE,2026-05-25T18:47:39
